Gene	D7	D14	EntrezID	Symbol	HumanGene	GeneID	Control	Treatment	Diff	Rank	RandomIndex	Label	group	rank
BOD1	-0.158479664562787	-0.169180335437213	91272	BOD1	BOD1	91272	-0.158479664562787	-0.169180335437213	-0.0107006708744263	8352	385		none	6
C1orf173	0.0623723882177943	0.0336766117822057	127254	C1orf173	C1orf173	127254	0.0623723882177943	0.0336766117822057	-0.0286957764355885	7324	13890		none	6
hsa-mir-6086	0.351554702289785	0.291445297710215	102466519	hsa-mir-6086	hsa-mir-6086	102466519	0.351554702289785	0.291445297710215	-0.0601094045795691	5662	11734		none	6
APC2	0.00324854406811329	-0.0540283440681133	10297	APC2	APC2	10297	0.00324854406811329	-0.0540283440681133	-0.0572768881362266	5820	8222		none	6
OR2V1	-0.143260079721768	0.0714050797217676	26693	OR2V1	OR2V1	26693	-0.143260079721768	0.0714050797217676	0.214665159443535	17197	15234		none	6
OR10A6	-0.243414295293053	-0.160055704706947	390093	OR10A6	OR10A6	390093	-0.243414295293053	-0.160055704706947	0.0833585905861066	13373	13122		none	6
PTP4A2	0.223801828863939	0.175258171136061	8073	PTP4A2	PTP4A2	8073	0.223801828863939	0.175258171136061	-0.048543657727879	6280	14176		none	6
SCYL3	0.0743654084392539	0.00452599156074609	57147	SCYL3	SCYL3	57147	0.0743654084392539	0.00452599156074609	-0.0698394168785078	5207	8355		none	6
CRMP1	-0.0489973879173069	-0.0687306120826931	1400	CRMP1	CRMP1	1400	-0.0489973879173069	-0.0687306120826931	-0.0197332241653861	7822	6181		none	6
KATNA1	0.10816784119117	0.0288281588088298	11104	KATNA1	KATNA1	11104	0.10816784119117	0.0288281588088298	-0.0793396823823403	4755	5931		none	6
RNF144B	-0.045861735679042	-0.047635264320958	255488	RNF144B	RNF144B	255488	-0.045861735679042	-0.047635264320958	-0.00177352864191595	8823	14240		none	6
ANXA4	0.155587659041555	0.126042340958445	307	ANXA4	ANXA4	307	0.155587659041555	0.126042340958445	-0.0295453180831102	7279	13023		none	6
TMEM218	0.059899252523955	0.061107747476045	219854	TMEM218	TMEM218	219854	0.059899252523955	0.061107747476045	0.00120849495209008	9010	16975		none	6
MGAT5	-0.123816473553325	0.0655734735533247	4249	MGAT5	MGAT5	4249	-0.123816473553325	0.0655734735533247	0.189389947106649	16764	9686		none	6
ABHD17B	-0.141918642976724	-0.169141357023276	51104	ABHD17B	ABHD17B	51104	-0.141918642976724	-0.169141357023276	-0.0272227140465521	7407	4802		none	6
WDFY4	-0.0808836693481758	-0.0297183306518242	57705	WDFY4	WDFY4	57705	-0.0808836693481758	-0.0297183306518242	0.0511653386963516	11751	6860		none	6
VN1R4	-0.110506337684521	0.0827193376845207	317703	VN1R4	VN1R4	317703	-0.110506337684521	0.0827193376845207	0.193225675369041	16846	10375		none	6
GORAB	-0.0941949911581081	-0.221155008841892	92344	GORAB	GORAB	92344	-0.0941949911581081	-0.221155008841892	-0.126960017683784	2884	17892		none	6
CEP72	0.0211540796790439	-0.0287030796790439	55722	CEP72	CEP72	55722	0.0211540796790439	-0.0287030796790439	-0.0498571593580878	6208	14360		none	6
PPP2R1A	0.218283832386405	0.115906167613595	5518	PPP2R1A	PPP2R1A	5518	0.218283832386405	0.115906167613595	-0.10237766477281	3752	17014		none	6
LIG4	-0.216125292132302	-0.0959547078676975	3981	LIG4	LIG4	3981	-0.216125292132302	-0.0959547078676975	0.120170584264605	14912	9318		none	6
hsa-mir-7153	0.122050351952955	0.0496216480470455	102465690	hsa-mir-7153	hsa-mir-7153	102465690	0.122050351952955	0.0496216480470455	-0.0724287039059091	5085	16842		none	6
SRA1	0.0183603607857246	0.276928639214275	10011	SRA1	SRA1	10011	0.0183603607857246	0.276928639214275	0.258568278428551	17621	14777		none	6
CNTNAP1	-0.441358165706324	-0.230731834293676	8506	CNTNAP1	CNTNAP1	8506	-0.441358165706324	-0.230731834293676	0.210626331412648	17143	13324		none	6
GIMD1	0.108008944244295	0.0479550557557053	100507096	GIMD1	GIMD1	100507096	0.108008944244295	0.0479550557557053	-0.0600538884885894	5668	8372		none	6
EBF3	-0.116912102459101	-0.0598208975408985	253738	EBF3	EBF3	253738	-0.116912102459101	-0.0598208975408985	0.057091204918203	12088	1146		none	6
SREBF1	-0.0391553412255218	-0.205339658774478	6720	SREBF1	SREBF1	6720	-0.0391553412255218	-0.205339658774478	-0.166184317548956	1843	5640		none	6
CDH6	0.144228522194342	-0.0553195221943421	1004	CDH6	CDH6	1004	0.144228522194342	-0.0553195221943421	-0.199548044388684	1219	11217		none	6
C9orf92	0.220498193570405	0.102528806429595	100129385	C9orf92	C9orf92	100129385	0.220498193570405	0.102528806429595	-0.11796938714081	3170	12647		none	6
FOXG1	-0.342723131293835	-0.131476868706165	2290	FOXG1	FOXG1	2290	-0.342723131293835	-0.131476868706165	0.21124626258767	17152	12187		none	6
PRPS1	0.0358521878952128	-0.284779187895213	5631	PRPS1	PRPS1	5631	0.0358521878952128	-0.284779187895213	-0.320631375790426	225	7285		none	6
RASGRP1	0.0745860497841583	-0.0166010497841583	10125	RASGRP1	RASGRP1	10125	0.0745860497841583	-0.0166010497841583	-0.0911870995683166	4234	10894		none	6
FUCA2	-0.0543993309106575	-0.170447669089343	2519	FUCA2	FUCA2	2519	-0.0543993309106575	-0.170447669089343	-0.116048338178685	3252	9072		none	6
CLDN8	-0.0251045359898353	0.00289489598983528	9073	CLDN8	CLDN8	9073	-0.0251045359898353	0.00289489598983528	0.0279994319796706	10502	272		none	6
CCNDBP1	0.056203678409319	-0.139171678409319	23582	CCNDBP1	CCNDBP1	23582	0.056203678409319	-0.139171678409319	-0.195375356818638	1279	3159		none	6
EMG1	-0.0819480735409645	0.0421930735409645	10436	EMG1	EMG1	10436	-0.0819480735409645	0.0421930735409645	0.124141147081929	15049	17368		none	6
hsa-mir-6760	0.245191957614025	0.0560430423859754	102465455	hsa-mir-6760	hsa-mir-6760	102465455	0.245191957614025	0.0560430423859754	-0.189148915228049	1399	2369		none	6
PIN1	-0.199345357333777	-0.0331496426662233	5300	PIN1	PIN1	5300	-0.199345357333777	-0.0331496426662233	0.166195714667553	16284	9621		none	6
SH2B2	-0.0577720362212502	0.20358503622125	10603	SH2B2	SH2B2	10603	-0.0577720362212502	0.20358503622125	0.2613570724425	17651	15444		none	6
GIPC1	0.290514640562598	0.109295359437402	10755	GIPC1	GIPC1	10755	0.290514640562598	0.109295359437402	-0.181219281125195	1552	10560		none	6
ZNF311	-0.0198963536490161	-0.153084646350984	282890	ZNF311	ZNF311	282890	-0.0198963536490161	-0.153084646350984	-0.133188292701968	2682	13942		none	6
MAP3K14	0.0376070156522081	0.160740984347792	9020	MAP3K14	MAP3K14	9020	0.0376070156522081	0.160740984347792	0.123133968695584	15006	14282		none	6
CALM1	-0.400876646940971	-0.288493353059029	801	CALM1	CALM1	801	-0.400876646940971	-0.288493353059029	0.112383293881942	14609	8749		none	6
DNAJB2	-0.0663273705125251	-0.0346156294874749	3300	DNAJB2	DNAJB2	3300	-0.0663273705125251	-0.0346156294874749	0.0317117410250502	10698	2117		none	6
NHLH2	-0.0879975089817376	-0.179056491018262	4808	NHLH2	NHLH2	4808	-0.0879975089817376	-0.179056491018262	-0.0910589820365248	4242	14626		none	6
OR2B2	-0.0359288741539513	0.0346958741539513	81697	OR2B2	OR2B2	81697	-0.0359288741539513	0.0346958741539513	0.0706247483079026	12805	16513		none	6
C22orf42	-0.00917242096340077	-0.00376767903659922	150297	C22orf42	C22orf42	150297	-0.00917242096340077	-0.00376767903659922	0.00540474192680155	9240	4384		none	6
APTX	-0.225414097334983	-0.188365902665017	54840	APTX	APTX	54840	-0.225414097334983	-0.188365902665017	0.0370481946699653	11000	15958		none	6
ASIP	-0.00766727916516202	0.020144879165162	434	ASIP	ASIP	434	-0.00766727916516202	0.020144879165162	0.027812158330324	10492	16245		none	6
PRDM6	-0.0400803418801118	0.0392373418801118	93166	PRDM6	PRDM6	93166	-0.0400803418801118	0.0392373418801118	0.0793176837602235	13179	1020		none	6
CREB1	-0.154068763188229	-0.157431236811771	1385	CREB1	CREB1	1385	-0.154068763188229	-0.157431236811771	-0.00336247362354103	8731	5749		none	6
PAK3	-0.186391868038605	-0.0601131319613953	5063	PAK3	PAK3	5063	-0.186391868038605	-0.0601131319613953	0.126278736077209	15140	15836		none	6
NLK	-0.0507336615662516	0.0314236615662516	51701	NLK	NLK	51701	-0.0507336615662516	0.0314236615662516	0.0821573231325032	13312	6156		none	6
KLF7	0.102557480617837	0.0511845193821631	8609	KLF7	KLF7	8609	0.102557480617837	0.0511845193821631	-0.0513729612356739	6136	11088		none	6
EPN3	0.132676483912305	0.0796195160876946	55040	EPN3	EPN3	55040	0.132676483912305	0.0796195160876946	-0.0530569678246108	6038	9108		none	6
SEP2	-0.0238148726016021	0.0328658726016021	23157	SEP2	SEP2	23157	-0.0238148726016021	0.0328658726016021	0.0566807452032042	12055	17122		none	6
C4orf21	-0.0638909589229167	0.0725119589229167	55345	C4orf21	C4orf21	55345	-0.0638909589229167	0.0725119589229167	0.136402917845833	15448	1317		none	6
POLR1E	-0.249804132131174	-0.342195867868826	64425	POLR1E	POLR1E	64425	-0.249804132131174	-0.342195867868826	-0.0923917357376527	4192	16100		none	6
OSCP1	-0.0491833540902857	0.0458933540902857	127700	OSCP1	OSCP1	127700	-0.0491833540902857	0.0458933540902857	0.0950767081805715	13893	13612		none	6
MAGEA6	0.198090477223404	0.0957985227765962	4105	MAGEA6	MAGEA6	4105	0.198090477223404	0.0957985227765962	-0.102291954446808	3755	5925		none	6
PEX5	0.0765719099581445	-0.107551909958145	5830	PEX5	PEX5	5830	0.0765719099581445	-0.107551909958145	-0.184123819916289	1501	15866		none	6
ENPP1	-0.0592996505495792	0.140097650549579	5167	ENPP1	ENPP1	5167	-0.0592996505495792	0.140097650549579	0.199397301099158	16945	5934		none	6
SQLE	0.189293578647783	0.203256421352217	6713	SQLE	SQLE	6713	0.189293578647783	0.203256421352217	0.0139628427044337	9716	9280		none	6
SPIC	0.172053203262676	0.0820797967373239	121599	SPIC	SPIC	121599	0.172053203262676	0.0820797967373239	-0.0899734065253521	4279	5072		none	6
ISCA1	-0.0606159141099848	0.0276189141099848	81689	ISCA1	ISCA1	81689	-0.0606159141099848	0.0276189141099848	0.0882348282199697	13597	13860		none	6
OR1K1	0.00403673998329805	-0.047591739983298	392392	OR1K1	OR1K1	392392	0.00403673998329805	-0.047591739983298	-0.0516284799665961	6118	8115		none	6
TBX1	-0.0428512280102268	-0.243652771989773	6899	TBX1	TBX1	6899	-0.0428512280102268	-0.243652771989773	-0.200801543979546	1201	17781		none	6
AP3B1	-0.023293229786166	-0.050891770213834	8546	AP3B1	AP3B1	8546	-0.023293229786166	-0.050891770213834	-0.027598540427668	7390	3616		none	6
GPR149	-0.08526533342802	0.02897633342802	344758	GPR149	GPR149	344758	-0.08526533342802	0.02897633342802	0.11424166685604	14694	17371		none	6
C7orf60	0.0675348364051874	0.0460031635948126	154743	C7orf60	C7orf60	154743	0.0675348364051874	0.0460031635948126	-0.0215316728103748	7729	4298		none	6
ZNF526	0.0198339326212096	0.19432506737879	116115	ZNF526	ZNF526	116115	0.0198339326212096	0.19432506737879	0.174491134757581	16466	770		none	6
HMGB1	0.239583566929912	0.181586433070088	3146	HMGB1	HMGB1	3146	0.239583566929912	0.181586433070088	-0.0579971338598243	5775	12302		none	6
GRB7	-0.0496014894419484	-0.184261510558052	2886	GRB7	GRB7	2886	-0.0496014894419484	-0.184261510558052	-0.134660021116103	2640	15175		none	6
CA6	0.0197203370684886	0.135658662931511	765	CA6	CA6	765	0.0197203370684886	0.135658662931511	0.115938325863023	14754	27		none	6
OAZ3	-0.138742919637294	0.0273279196372943	51686	OAZ3	OAZ3	51686	-0.138742919637294	0.0273279196372943	0.166070839274589	16279	7990		none	6
TTC3	0.0450726704919888	0.0436233295080112	7267	TTC3	TTC3	7267	0.0450726704919888	0.0436233295080112	-0.00144934098397755	8848	339		none	6
EID3	0.070872245070604	0.099180754929396	493861	EID3	EID3	493861	0.070872245070604	0.099180754929396	0.028308509858792	10519	17792		none	6
TMEM105	0.0477744542078455	-0.0587684542078455	284186	TMEM105	TMEM105	284186	0.0477744542078455	-0.0587684542078455	-0.106542908415691	3615	2590		none	6
CTAG2	0.0229302345487072	-0.0260172345487072	30848	CTAG2	CTAG2	30848	0.0229302345487072	-0.0260172345487072	-0.0489474690974144	6262	524		none	6
EIF4EBP1	-0.0230627088182077	-0.133570291181792	1978	EIF4EBP1	EIF4EBP1	1978	-0.0230627088182077	-0.133570291181792	-0.110507582363585	3466	11271		none	6
ZNF182	0.206067722610321	0.118372277389679	7569	ZNF182	ZNF182	7569	0.206067722610321	0.118372277389679	-0.0876954452206421	4371	15398		none	6
FETUB	-0.162167368196058	-0.0362616318039424	26998	FETUB	FETUB	26998	-0.162167368196058	-0.0362616318039424	0.125905736392115	15117	3283		none	6
C9orf9	-0.431253231953391	-0.293596768046609	11092	C9orf9	C9orf9	11092	-0.431253231953391	-0.293596768046609	0.137656463906782	15492	15909		none	6
PTCHD1	0.00135181714308452	-0.0860798171430845	139411	PTCHD1	PTCHD1	139411	0.00135181714308452	-0.0860798171430845	-0.087431634286169	4381	2296		none	6
BAIAP2L1	0.0788148178816741	0.0159771821183259	55971	BAIAP2L1	BAIAP2L1	55971	0.0788148178816741	0.0159771821183259	-0.0628376357633482	5529	2216		none	6
SERPINF2	0.400994339303398	0.464285660696602	5345	SERPINF2	SERPINF2	5345	0.400994339303398	0.464285660696602	0.0632913213932038	12404	16957		none	6
FOXD4L4	-0.299069633206688	-0.478520366793312	349334	FOXD4L4	FOXD4L4	349334	-0.299069633206688	-0.478520366793312	-0.179450733586623	1580	11141		none	6
ZNF705D	-0.157773627075673	-0.0998863729243272	728957	ZNF705D	ZNF705D	728957	-0.157773627075673	-0.0998863729243272	0.0578872541513457	12131	16222		none	6
YAE1D1	-0.0539949738316028	-0.216287026168397	57002	YAE1D1	YAE1D1	57002	-0.0539949738316028	-0.216287026168397	-0.162292052336794	1931	15582		none	6
TMCO2	-0.0148053484901044	0.141332348490104	127391	TMCO2	TMCO2	127391	-0.0148053484901044	0.141332348490104	0.156137696980209	16025	12616		none	6
SIGLEC12	0.0218711097385006	0.0301658902614994	89858	SIGLEC12	SIGLEC12	89858	0.0218711097385006	0.0301658902614994	0.00829478052299874	9393	14273		none	6
ATP13A3	0.0831506244117385	0.0369753755882615	79572	ATP13A3	ATP13A3	79572	0.0831506244117385	0.0369753755882615	-0.046175248823477	6405	12125		none	6
SH3GL2	0.0558217048825484	0.0952482951174516	6456	SH3GL2	SH3GL2	6456	0.0558217048825484	0.0952482951174516	0.0394265902349031	11146	7870		none	6
PSD3	-0.134903987893596	-0.0803780121064044	23362	PSD3	PSD3	23362	-0.134903987893596	-0.0803780121064044	0.0545259757871912	11946	11981		none	6
RNFT1	0.285974289121828	0.0923677108781717	51136	RNFT1	RNFT1	51136	0.285974289121828	0.0923677108781717	-0.193606578243657	1312	4411		none	6
CCDC126	-0.0715667704908734	-0.169430229509127	90693	CCDC126	CCDC126	90693	-0.0715667704908734	-0.169430229509127	-0.0978634590182532	3946	16439		none	6
ZNF644	-0.229106745640303	-0.0860632543596973	84146	ZNF644	ZNF644	84146	-0.229106745640303	-0.0860632543596973	0.143043491280605	15671	9871		none	6
CHRM1	0.0221185516111285	-0.0849565516111285	1128	CHRM1	CHRM1	1128	0.0221185516111285	-0.0849565516111285	-0.107075103222257	3589	6537		none	6
GRAP	-0.413740887569479	-0.319859112430521	10750	GRAP	GRAP	10750	-0.413740887569479	-0.319859112430521	0.0938817751389586	13843	10420		none	6
C9orf72	0.0690931494534213	0.199203850546579	203228	C9orf72	C9orf72	203228	0.0690931494534213	0.199203850546579	0.130110701093157	15259	6760		none	6
ERN2	-0.139656414572955	0.00841143457295459	10595	ERN2	ERN2	10595	-0.139656414572955	0.00841143457295459	0.148067849145909	15830	6176		none	6
P4HA2	0.00735442594179482	0.0767229740582052	8974	P4HA2	P4HA2	8974	0.00735442594179482	0.0767229740582052	0.0693685481164104	12743	3611		none	6
TCP11	0.00282802743171061	0.0224378725682894	6954	TCP11	TCP11	6954	0.00282802743171061	0.0224378725682894	0.0196098451365788	10047	12889		none	6
GAB3	-0.268363453685486	-0.197576546314514	139716	GAB3	GAB3	139716	-0.268363453685486	-0.197576546314514	0.0707869073709726	12812	11144		none	6
SPATA31A4	0.164151584575637	-0.120301584575637	26165	SPATA31A4	SPATA31A4	26165	0.164151584575637	-0.120301584575637	-0.284453169151274	349	8576		none	6
GPR135	-0.211614847113543	-0.0524401528864574	64582	GPR135	GPR135	64582	-0.211614847113543	-0.0524401528864574	0.159174694227085	16118	1293		none	6
MAT1A	0.0806132585918294	0.192018741408171	4143	MAT1A	MAT1A	4143	0.0806132585918294	0.192018741408171	0.111405482816341	14572	35		none	6
OR2A4	0.0168070951852988	-0.0775890951852988	79541	OR2A4	OR2A4	79541	0.0168070951852988	-0.0775890951852988	-0.0943961903705977	4092	6036		none	6
NDUFAF5	-0.0922089427614989	-0.202533057238501	79133	NDUFAF5	NDUFAF5	79133	-0.0922089427614989	-0.202533057238501	-0.110324114477002	3471	16905		none	6
DNASE1	0.0499056197864122	0.0500713802135878	1773	DNASE1	DNASE1	1773	0.0499056197864122	0.0500713802135878	0.00016576042717556	8935	2143		none	6
hsa-mir-6816	-0.184179030825247	-0.331050969174753	102465490	hsa-mir-6816	hsa-mir-6816	102465490	-0.184179030825247	-0.331050969174753	-0.146871938349505	2286	13717		none	6
GIMAP1-GIMAP5	0.0280833999734923	0.0457396000265077	100527949	GIMAP1-GIMAP5	GIMAP1-GIMAP5	100527949	0.0280833999734923	0.0457396000265077	0.0176562000530155	9932	5882		none	6
CYP24A1	0.32092352263985	0.14405647736015	1591	CYP24A1	CYP24A1	1591	0.32092352263985	0.14405647736015	-0.1768670452797	1635	17330		none	6
UXT	0.0701053254130447	-0.272537325413045	8409	UXT	UXT	8409	0.0701053254130447	-0.272537325413045	-0.342642650826089	177	12258		none	6
AK9	0.0245897985550839	-0.0983147985550839	221264	AK9	AK9	221264	0.0245897985550839	-0.0983147985550839	-0.122904597110168	2999	325		none	6
hsa-mir-6836	0.125745986614949	0.183664013385051	102465503	hsa-mir-6836	hsa-mir-6836	102465503	0.125745986614949	0.183664013385051	0.057918026770102	12134	14089		none	6
C5orf48	-0.123795851527374	-0.0891031484726257	389320	C5orf48	C5orf48	389320	-0.123795851527374	-0.0891031484726257	0.0346927030547487	10867	985		none	6
hsa-mir-584	-0.0337240474488939	-0.0724749525511061	693169	hsa-mir-584	hsa-mir-584	693169	-0.0337240474488939	-0.0724749525511061	-0.0387509051022123	6790	15616		none	6
SCN1B	0.157607919958964	0.330352080041036	6324	SCN1B	SCN1B	6324	0.157607919958964	0.330352080041036	0.172744160082072	16427	14103		none	6
MTHFD1L	0.149975770787528	0.205134229212472	25902	MTHFD1L	MTHFD1L	25902	0.149975770787528	0.205134229212472	0.0551584584249435	11984	14612		none	6
H3F3C	0.069634266762126	-0.019816266762126	440093	H3F3C	H3F3C	440093	0.069634266762126	-0.019816266762126	-0.0894505335242519	4295	890		none	6
SEPW1	0.300300193407199	0.179799806592801	6415	SEPW1	SEPW1	6415	0.300300193407199	0.179799806592801	-0.120500386814399	3082	14163		none	6
HSD3B1	-0.266522338729305	-0.132127661270695	3283	HSD3B1	HSD3B1	3283	-0.266522338729305	-0.132127661270695	0.13439467745861	15377	17722		none	6
CMPK2	0.030587791474158	-0.022007791474158	129607	CMPK2	CMPK2	129607	0.030587791474158	-0.022007791474158	-0.052595582948316	6065	3180		none	6
FAM46B	-0.0537765341230172	-0.113484465876983	115572	FAM46B	FAM46B	115572	-0.0537765341230172	-0.113484465876983	-0.0597079317539657	5683	14823		none	6
OR1Q1	-0.139398770607256	-0.138341229392744	158131	OR1Q1	OR1Q1	158131	-0.139398770607256	-0.138341229392744	0.00105754121451107	9000	13968		none	6
OXCT1	-0.0834095594644744	-0.0464824405355256	5019	OXCT1	OXCT1	5019	-0.0834095594644744	-0.0464824405355256	0.0369271189289488	10991	1540		none	6
LYL1	0.0136894367504895	-0.0415974367504895	4066	LYL1	LYL1	4066	0.0136894367504895	-0.0415974367504895	-0.0552868735009791	5921	8170		none	6
AGR3	-0.122045439143697	-0.221464560856303	155465	AGR3	AGR3	155465	-0.122045439143697	-0.221464560856303	-0.0994191217126054	3875	13246		none	6
TTC16	-0.154029696622166	0.016984796622166	158248	TTC16	TTC16	158248	-0.154029696622166	0.016984796622166	0.171014493244332	16393	8336		none	6
APRT	0.148626443636195	-0.181186443636195	353	APRT	APRT	353	0.148626443636195	-0.181186443636195	-0.329812887272389	202	8727		none	6
SHISA5	0.172511679169449	0.267098320830551	51246	SHISA5	SHISA5	51246	0.172511679169449	0.267098320830551	0.0945866416611012	13871	10161		none	6
