Gene	D7	D14	EntrezID	Symbol	HumanGene	GeneID	Control	Treatment	Diff
OR52A5	0.03830764493903	0.00411415506096999	390054	OR52A5	OR52A5	390054	0.03830764493903	0.00411415506096999	-0.03419348987806
HOXA5	0.310338905867736	0.394261094132264	3202	HOXA5	HOXA5	3202	0.310338905867736	0.394261094132264	0.0839221882645289
CXorf66	-0.122329650745401	-0.195740349254599	347487	CXorf66	CXorf66	347487	-0.122329650745401	-0.195740349254599	-0.0734106985091972
SMG6	-0.151361907478276	-0.303278092521724	23293	SMG6	SMG6	23293	-0.151361907478276	-0.303278092521724	-0.151916185043448
BFSP1	-0.0104638767483258	-0.171903473251674	631	BFSP1	BFSP1	631	-0.0104638767483258	-0.171903473251674	-0.161439596503348
CTNNA2	-0.126271814597107	-0.0145941854028927	1496	CTNNA2	CTNNA2	1496	-0.126271814597107	-0.0145941854028927	0.111677629194215
CPED1	-0.0363787600726852	-0.0559122399273148	79974	CPED1	CPED1	79974	-0.0363787600726852	-0.0559122399273148	-0.0195334798546296
GOSR2	0.167315646024131	-0.154145646024131	9570	GOSR2	GOSR2	9570	0.167315646024131	-0.154145646024131	-0.321461292048262
CCDC11	-0.106288632256192	0.0602586322561915	220136	CCDC11	CCDC11	220136	-0.106288632256192	0.0602586322561915	0.166547264512383
ZNF512	-0.169836960242394	-0.236853039757606	84450	ZNF512	ZNF512	84450	-0.169836960242394	-0.236853039757606	-0.0670160795152119
hsa-mir-525	0.0622005973533714	0.176227402646629	574470	hsa-mir-525	hsa-mir-525	574470	0.0622005973533714	0.176227402646629	0.114026805293257
NXPH2	0.0459771903490113	-0.0198471903490113	11249	NXPH2	NXPH2	11249	0.0459771903490113	-0.0198471903490113	-0.0658243806980226
QRSL1	-0.0196006293054284	0.123794629305428	55278	QRSL1	QRSL1	55278	-0.0196006293054284	0.123794629305428	0.143395258610857
CPXCR1	0.0936148867073324	0.229724113292668	53336	CPXCR1	CPXCR1	53336	0.0936148867073324	0.229724113292668	0.136109226585335
DNAH11	-0.0278750676971631	0.171704067697163	8701	DNAH11	DNAH11	8701	-0.0278750676971631	0.171704067697163	0.199579135394326
NUP37	0.215502355801327	-0.0494093558013271	79023	NUP37	NUP37	79023	0.215502355801327	-0.0494093558013271	-0.264911711602654
ARID3C	-0.0217352021531478	-0.00398249784685221	138715	ARID3C	ARID3C	138715	-0.0217352021531478	-0.00398249784685221	0.0177527043062956
hsa-mir-7975	-0.0701934334916135	-0.161062566508386	102466872	hsa-mir-7975	hsa-mir-7975	102466872	-0.0701934334916135	-0.161062566508386	-0.0908691330167729
PHF10	0.0386684973938852	-0.0676904973938852	55274	PHF10	PHF10	55274	0.0386684973938852	-0.0676904973938852	-0.10635899478777
HPS3	-0.137386727239725	-0.201773272760275	84343	HPS3	HPS3	84343	-0.137386727239725	-0.201773272760275	-0.0643865455205502
KCTD20	-0.108760812009378	-0.205275187990622	222658	KCTD20	KCTD20	222658	-0.108760812009378	-0.205275187990622	-0.0965143759812442
PURA	0.0526082077848026	-0.164422207784803	5813	PURA	PURA	5813	0.0526082077848026	-0.164422207784803	-0.217030415569605
CLN3	0.0292314782030273	0.0715265217969727	1201	CLN3	CLN3	1201	0.0292314782030273	0.0715265217969727	0.0422950435939455
BCL2L2	-0.0902567194600755	0.0639497194600755	599	BCL2L2	BCL2L2	599	-0.0902567194600755	0.0639497194600755	0.154206438920151
MYLIP	0.235036948688406	0.149613051311594	29116	MYLIP	MYLIP	29116	0.235036948688406	0.149613051311594	-0.0854238973768124
EEFSEC	0.0112842118401785	-0.267017211840179	60678	EEFSEC	EEFSEC	60678	0.0112842118401785	-0.267017211840179	-0.278301423680357
UBN2	0.0127338119670426	0.0671781880329574	254048	UBN2	UBN2	254048	0.0127338119670426	0.0671781880329574	0.0544443760659147
PACSIN3	-0.0215365717853751	0.140822571785375	29763	PACSIN3	PACSIN3	29763	-0.0215365717853751	0.140822571785375	0.16235914357075
SOX30	-0.162245915905475	-0.101834084094525	11063	SOX30	SOX30	11063	-0.162245915905475	-0.101834084094525	0.0604118318109492
TRIP10	-0.111252955709787	-0.307807044290213	9322	TRIP10	TRIP10	9322	-0.111252955709787	-0.307807044290213	-0.196554088580427
OTUD7B	0.400944911362317	0.0249820886376828	56957	OTUD7B	OTUD7B	56957	0.400944911362317	0.0249820886376828	-0.375962822724634
NT5C3A	-0.230062139198635	-0.250097860801364	51251	NT5C3A	NT5C3A	51251	-0.230062139198635	-0.250097860801364	-0.020035721602729
DEPDC1	0.132361712024173	0.359488287975827	55635	DEPDC1	DEPDC1	55635	0.132361712024173	0.359488287975827	0.227126575951653
PTGIS	0.169853463183146	0.181916536816854	5740	PTGIS	PTGIS	5740	0.169853463183146	0.181916536816854	0.012063073633708
AP4M1	-0.0179500012905299	-0.0291969987094701	9179	AP4M1	AP4M1	9179	-0.0179500012905299	-0.0291969987094701	-0.0112469974189402
SLC35E1	-0.21565653323756	-0.22251346676244	79939	SLC35E1	SLC35E1	79939	-0.21565653323756	-0.22251346676244	-0.0068569335248799
APBB2	-0.0790073685291477	-0.0888736314708523	323	APBB2	APBB2	323	-0.0790073685291477	-0.0888736314708523	-0.00986626294170462
ZNF92	-0.508687394287296	-0.446612605712704	168374	ZNF92	ZNF92	168374	-0.508687394287296	-0.446612605712704	0.0620747885745914
DVL3	-0.0727537506129913	0.0835957506129913	1857	DVL3	DVL3	1857	-0.0727537506129913	0.0835957506129913	0.156349501225983
CASD1	0.0681008492527043	0.143819150747296	64921	CASD1	CASD1	64921	0.0681008492527043	0.143819150747296	0.0757183014945913
SIGMAR1	-0.244239274824917	-0.354910725175083	10280	SIGMAR1	SIGMAR1	10280	-0.244239274824917	-0.354910725175083	-0.110671450350166
MRPL20	0.262543552861189	0.375856447138811	55052	MRPL20	MRPL20	55052	0.262543552861189	0.375856447138811	0.113312894277622
PREX2	0.0281361874921198	0.00521241250788022	80243	PREX2	PREX2	80243	0.0281361874921198	0.00521241250788022	-0.0229237749842396
RBM4	0.0939659349068497	-0.31938593490685	5936	RBM4	RBM4	5936	0.0939659349068497	-0.31938593490685	-0.413351869813699
FAM9B	0.0302316218848105	-0.0757726218848105	171483	FAM9B	FAM9B	171483	0.0302316218848105	-0.0757726218848105	-0.106004243769621
PFDN5	-0.263366651878381	-0.510473348121619	5204	PFDN5	PFDN5	5204	-0.263366651878381	-0.510473348121619	-0.247106696243239
ARMC3	-0.276750803703917	-0.0295381962960831	219681	ARMC3	ARMC3	219681	-0.276750803703917	-0.0295381962960831	0.247212607407834
SLC9C1	-0.200231083961007	-0.134218916038993	285335	SLC9C1	SLC9C1	285335	-0.200231083961007	-0.134218916038993	0.0660121679220139
MGP	0.133408570417035	0.204031429582965	4256	MGP	MGP	4256	0.133408570417035	0.204031429582965	0.0706228591659301
COMMD7	-0.0465256278995209	-0.181795372100479	149951	COMMD7	COMMD7	149951	-0.0465256278995209	-0.181795372100479	-0.135269744200958
SLC7A10	0.0111118460026359	0.150137153997364	56301	SLC7A10	SLC7A10	56301	0.0111118460026359	0.150137153997364	0.139025307994728
OR5D13	-0.160474487385054	-0.194465512614946	390142	OR5D13	OR5D13	390142	-0.160474487385054	-0.194465512614946	-0.0339910252298913
IQCJ-SCHIP1	0.26854341535337	0.15165658464663	100505385	IQCJ-SCHIP1	IQCJ-SCHIP1	100505385	0.26854341535337	0.15165658464663	-0.11688683070674
C9orf84	0.147486285711099	0.00336131428890086	158401	C9orf84	C9orf84	158401	0.147486285711099	0.00336131428890086	-0.144124971422198
GID8	-0.224930767503254	-0.384059232496746	54994	GID8	GID8	54994	-0.224930767503254	-0.384059232496746	-0.159128464993492
METTL24	-0.0578171299041081	0.110979129904108	728464	METTL24	METTL24	728464	-0.0578171299041081	0.110979129904108	0.168796259808216
MRPS5	-0.231806200954748	-0.152353799045252	64969	MRPS5	MRPS5	64969	-0.231806200954748	-0.152353799045252	0.079452401909497
RSPO1	-0.0451781645947564	-0.146168835405244	284654	RSPO1	RSPO1	284654	-0.0451781645947564	-0.146168835405244	-0.100990670810487
C11orf16	-0.038021595870604	-0.137241404129396	56673	C11orf16	C11orf16	56673	-0.038021595870604	-0.137241404129396	-0.0992198082587919
STAC	0.0110758163398931	0.0639141836601069	6769	STAC	STAC	6769	0.0110758163398931	0.0639141836601069	0.0528383673202138
GSK3B	-0.0470334722540688	-0.0994675277459312	2932	GSK3B	GSK3B	2932	-0.0470334722540688	-0.0994675277459312	-0.0524340554918624
CAMK2A	-0.133124694285518	-0.159125305714482	815	CAMK2A	CAMK2A	815	-0.133124694285518	-0.159125305714482	-0.026000611428965
GGNBP2	0.0397400442254238	0.00999835577457623	79893	GGNBP2	GGNBP2	79893	0.0397400442254238	0.00999835577457623	-0.0297416884508475
NECAP2	-0.0940222162483711	-0.0504937837516289	55707	NECAP2	NECAP2	55707	-0.0940222162483711	-0.0504937837516289	0.0435284324967421
FOXS1	-0.12802293268901	-0.24776706731099	2307	FOXS1	FOXS1	2307	-0.12802293268901	-0.24776706731099	-0.119744134621981
GSTM4	-0.288199413042618	-0.222700586957382	2948	GSTM4	GSTM4	2948	-0.288199413042618	-0.222700586957382	0.0654988260852364
OR6Q1	0.17527586895163	0.0676061310483705	219952	OR6Q1	OR6Q1	219952	0.17527586895163	0.0676061310483705	-0.107669737903259
C14orf1	0.0137673529677753	0.135780647032225	11161	C14orf1	C14orf1	11161	0.0137673529677753	0.135780647032225	0.122013294064449
INHBE	-0.0223674370237029	-0.272813262976297	83729	INHBE	INHBE	83729	-0.0223674370237029	-0.272813262976297	-0.250445825952594
ATP6V0A2	-0.0696692883512953	-0.0856547116487047	23545	ATP6V0A2	ATP6V0A2	23545	-0.0696692883512953	-0.0856547116487047	-0.0159854232974093
DDX26B	-0.1721129399993	-0.0396220600007	203522	DDX26B	DDX26B	203522	-0.1721129399993	-0.0396220600007	0.1324908799986
RAB20	0.254766409371783	0.0152395906282173	55647	RAB20	RAB20	55647	0.254766409371783	0.0152395906282173	-0.239526818743565
OMD	-0.137352838239492	-0.0996871617605085	4958	OMD	OMD	4958	-0.137352838239492	-0.0996871617605085	0.0376656764789831
BLVRA	0.00448683118288094	0.0849792688171191	644	BLVRA	BLVRA	644	0.00448683118288094	0.0849792688171191	0.0804924376342381
MTSS1	0.0790533800480493	-0.0975163800480493	9788	MTSS1	MTSS1	9788	0.0790533800480493	-0.0975163800480493	-0.176569760096099
hsa-mir-659	0.108322743188107	0.0393712568118931	724029	hsa-mir-659	hsa-mir-659	724029	0.108322743188107	0.0393712568118931	-0.0689514863762138
CRP	-0.0233376980324163	0.124047698032416	1401	CRP	CRP	1401	-0.0233376980324163	0.124047698032416	0.147385396064833
RASSF4	0.051161878009772	0.062983121990228	83937	RASSF4	RASSF4	83937	0.051161878009772	0.062983121990228	0.0118212439804559
ZFP42	0.0981702852994072	0.0977077147005928	132625	ZFP42	ZFP42	132625	0.0981702852994072	0.0977077147005928	-0.000462570598814341
OR56A5	-0.553057169323954	-0.106512830676046	390084	OR56A5	OR56A5	390084	-0.553057169323954	-0.106512830676046	0.446544338647909
CNTNAP3B	-0.20126297814018	-0.32688702185982	728577	CNTNAP3B	CNTNAP3B	728577	-0.20126297814018	-0.32688702185982	-0.12562404371964
IFI27L1	-0.259835487474429	-0.0266295125255712	122509	IFI27L1	IFI27L1	122509	-0.259835487474429	-0.0266295125255712	0.233205974948858
LSP1	-0.12616266741984	-0.13760733258016	4046	LSP1	LSP1	4046	-0.12616266741984	-0.13760733258016	-0.0114446651603192
ZNF74	-0.133121350696749	-0.0681736493032505	7625	ZNF74	ZNF74	7625	-0.133121350696749	-0.0681736493032505	0.064947701393499
PTK6	0.0276221667046831	-0.516895166704683	5753	PTK6	PTK6	5753	0.0276221667046831	-0.516895166704683	-0.544517333409366
SEBOX	0.163990501428391	0.0906604985716089	645832	SEBOX	SEBOX	645832	0.163990501428391	0.0906604985716089	-0.0733300028567822
TNRC18	-0.17976535875125	0.10919535875125	84629	TNRC18	TNRC18	84629	-0.17976535875125	0.10919535875125	0.2889607175025
C4orf51	0.0321394937368076	0.0819295062631924	646603	C4orf51	C4orf51	646603	0.0321394937368076	0.0819295062631924	0.0497900125263847
ZSCAN1	-0.127578503900288	-0.0175344960997121	284312	ZSCAN1	ZSCAN1	284312	-0.127578503900288	-0.0175344960997121	0.110044007800576
TRPV6	0.0263265140990807	-0.0559195140990807	55503	TRPV6	TRPV6	55503	0.0263265140990807	-0.0559195140990807	-0.0822460281981615
METTL21B	-0.114957882286649	-0.316717117713351	25895	METTL21B	METTL21B	25895	-0.114957882286649	-0.316717117713351	-0.201759235426703
ZC3H12B	-0.20538219028157	0.0316661902815698	340554	ZC3H12B	ZC3H12B	340554	-0.20538219028157	0.0316661902815698	0.23704838056314
THBS2	0.0530948944486934	0.0406271055513066	7058	THBS2	THBS2	7058	0.0530948944486934	0.0406271055513066	-0.0124677888973868
CLPTM1	0.0605088413980617	-0.190541841398062	1209	CLPTM1	CLPTM1	1209	0.0605088413980617	-0.190541841398062	-0.251050682796123
GABPB1	0.193284015177919	0.080589984822081	2553	GABPB1	GABPB1	2553	0.193284015177919	0.080589984822081	-0.112694030355838
FTSJ2	0.133650715808691	0.133839284191309	29960	FTSJ2	FTSJ2	29960	0.133650715808691	0.133839284191309	0.000188568382618493
KCNK18	-0.164035913092185	-0.234924086907815	338567	KCNK18	KCNK18	338567	-0.164035913092185	-0.234924086907815	-0.0708881738156298
FLT1	-0.0959689831314194	0.0838589831314194	2321	FLT1	FLT1	2321	-0.0959689831314194	0.0838589831314194	0.179827966262839
C4orf17	0.0678848547142928	-0.0411638547142928	84103	C4orf17	C4orf17	84103	0.0678848547142928	-0.0411638547142928	-0.109048709428586
GLIPR1	-0.0156409842964982	0.0889479842964982	11010	GLIPR1	GLIPR1	11010	-0.0156409842964982	0.0889479842964982	0.104588968592996
MTMR3	-0.161770857881121	-0.204459142118879	8897	MTMR3	MTMR3	8897	-0.161770857881121	-0.204459142118879	-0.0426882842377578
PPP1R3G	0.0182454452044286	-0.0484114452044286	648791	PPP1R3G	PPP1R3G	648791	0.0182454452044286	-0.0484114452044286	-0.0666568904088572
SAC3D1	0.117345353770972	0.237814646229028	29901	SAC3D1	SAC3D1	29901	0.117345353770972	0.237814646229028	0.120469292458056
ANGPTL5	-0.164660898313643	-0.227289101686357	253935	ANGPTL5	ANGPTL5	253935	-0.164660898313643	-0.227289101686357	-0.0626282033727135
hsa-mir-885	0.0407356301866569	-0.00430523018665691	100126334	hsa-mir-885	hsa-mir-885	100126334	0.0407356301866569	-0.00430523018665691	-0.0450408603733138
PPIL6	0.0295876367602991	0.193121363239701	285755	PPIL6	PPIL6	285755	0.0295876367602991	0.193121363239701	0.163533726479402
ATAD3B	0.158062934538852	0.188877065461148	83858	ATAD3B	ATAD3B	83858	0.158062934538852	0.188877065461148	0.0308141309222955
NABP1	-0.240084556706146	-0.0780924432938543	64859	NABP1	NABP1	64859	-0.240084556706146	-0.0780924432938543	0.161992113412291
hsa-mir-6862-1	0.147777628224525	0.107422371775475	102465520	hsa-mir-6862-1	hsa-mir-6862-1	102465520	0.147777628224525	0.107422371775475	-0.0403552564490506
SIL1	-0.135548889383396	-0.0894711106166037	64374	SIL1	SIL1	64374	-0.135548889383396	-0.0894711106166037	0.0460777787667925
DEFB1	-0.0679819379664131	-0.026081062033587	1672	DEFB1	DEFB1	1672	-0.0679819379664131	-0.026081062033587	0.0419008759328261
PLAG1	0.116923863385147	0.153526136614853	5324	PLAG1	PLAG1	5324	0.116923863385147	0.153526136614853	0.0366022732297065
LRGUK	-0.128389660021294	0.0468086600212944	136332	LRGUK	LRGUK	136332	-0.128389660021294	0.0468086600212944	0.175198320042589
TSPAN7	0.377205825339447	0.209144174660553	7102	TSPAN7	TSPAN7	7102	0.377205825339447	0.209144174660553	-0.168061650678895
SF3B14	-0.0657767211077361	-0.199886278892264	51639	SF3B14	SF3B14	51639	-0.0657767211077361	-0.199886278892264	-0.134109557784528
PRSS22	0.0847772702064813	0.105368729793519	64063	PRSS22	PRSS22	64063	0.0847772702064813	0.105368729793519	0.0205914595870375
DNAJC6	0.144355066818595	-0.0195110668185954	9829	DNAJC6	DNAJC6	9829	0.144355066818595	-0.0195110668185954	-0.163866133637191
RYBP	-0.000475877003451999	0.257119977003452	23429	RYBP	RYBP	23429	-0.000475877003451999	0.257119977003452	0.257595854006904
hsa-mir-6893	-0.208330508238807	-0.237949491761192	102466271	hsa-mir-6893	hsa-mir-6893	102466271	-0.208330508238807	-0.237949491761192	-0.029618983522385
CD163L1	0.0726232819617287	0.122726718038271	283316	CD163L1	CD163L1	283316	0.0726232819617287	0.122726718038271	0.0501034360765427
RNF125	-0.11414095647277	-0.26797204352723	54941	RNF125	RNF125	54941	-0.11414095647277	-0.26797204352723	-0.153831087054459
TCTA	0.212370900867101	-0.0133189008671012	6988	TCTA	TCTA	6988	0.212370900867101	-0.0133189008671012	-0.225689801734202
S100Z	-0.0738458065338159	-0.050991193466184	170591	S100Z	S100Z	170591	-0.0738458065338159	-0.050991193466184	0.0228546130676319
SLC17A5	-0.0215541642375615	0.0590141642375615	26503	SLC17A5	SLC17A5	26503	-0.0215541642375615	0.0590141642375615	0.080568328475123
TMEM249	-0.0677280683785515	0.136206068378551	340393	TMEM249	TMEM249	340393	-0.0677280683785515	0.136206068378551	0.203934136757103
hsa-mir-6829	0.0215033254106706	-0.153080325410671	102465977	hsa-mir-6829	hsa-mir-6829	102465977	0.0215033254106706	-0.153080325410671	-0.174583650821341
RNF17	0.128126129573767	0.184113870426233	56163	RNF17	RNF17	56163	0.128126129573767	0.184113870426233	0.0559877408524651
NAPRT1	0.029129472184901	-0.012507472184901	93100	NAPRT1	NAPRT1	93100	0.029129472184901	-0.012507472184901	-0.041636944369802
TP53I3	-0.0554193329246408	-0.0368596670753592	9540	TP53I3	TP53I3	9540	-0.0554193329246408	-0.0368596670753592	0.0185596658492816
JUN	-0.214094554368374	-0.0280214456316263	3725	JUN	JUN	3725	-0.214094554368374	-0.0280214456316263	0.186073108736747
NBAS	-0.0743359876988631	-0.216719012301137	51594	NBAS	NBAS	51594	-0.0743359876988631	-0.216719012301137	-0.142383024602274
C19orf47	0.0262431401546103	-0.20137614015461	126526	C19orf47	C19orf47	126526	0.0262431401546103	-0.20137614015461	-0.227619280309221
DFNB59	0.185720563373326	0.0817964366266738	494513	DFNB59	DFNB59	494513	0.185720563373326	0.0817964366266738	-0.103924126746652
NOM1	-0.317359461208896	-0.279110538791104	64434	NOM1	NOM1	64434	-0.317359461208896	-0.279110538791104	0.0382489224177922
OR6C2	-0.0483870833207384	0.191434083320738	341416	OR6C2	OR6C2	341416	-0.0483870833207384	0.191434083320738	0.239821166641477
GPR33	-0.11033792327253	-0.18162807672747	2856	GPR33	GPR33	2856	-0.11033792327253	-0.18162807672747	-0.0712901534549396
PPIAL4G	-0.0494106445219218	-0.249571355478078	644591	PPIAL4G	PPIAL4G	644591	-0.0494106445219218	-0.249571355478078	-0.200160710956156
ACSS1	0.152905485501039	0.0673705144989613	84532	ACSS1	ACSS1	84532	0.152905485501039	0.0673705144989613	-0.0855349710020775
PLAC1L	0.0493454575367064	0.0978465424632936	219990	PLAC1L	PLAC1L	219990	0.0493454575367064	0.0978465424632936	0.0485010849265872
BCAP31	0.0117749372760301	0.0583920627239699	10134	BCAP31	BCAP31	10134	0.0117749372760301	0.0583920627239699	0.0466171254479398
AKAP6	0.0568633723202584	0.0910696276797416	9472	AKAP6	AKAP6	9472	0.0568633723202584	0.0910696276797416	0.0342062553594833
SUGP1	-0.203489668498238	-0.263590331501762	57794	SUGP1	SUGP1	57794	-0.203489668498238	-0.263590331501762	-0.0601006630035231
UNKL	0.0479812622586024	0.120494737741398	64718	UNKL	UNKL	64718	0.0479812622586024	0.120494737741398	0.0725134754827952
SLC22A4	-0.0304960984220591	-0.0833309015779409	6583	SLC22A4	SLC22A4	6583	-0.0304960984220591	-0.0833309015779409	-0.0528348031558817
RNF151	-0.173660645715635	-0.147919354284365	146310	RNF151	RNF151	146310	-0.173660645715635	-0.147919354284365	0.0257412914312709
VEGFA	-0.106723753962646	-0.0869912460373536	7422	VEGFA	VEGFA	7422	-0.106723753962646	-0.0869912460373536	0.0197325079252929
hsa-mir-598	-0.00220681453608311	-0.0263236854639169	693183	hsa-mir-598	hsa-mir-598	693183	-0.00220681453608311	-0.0263236854639169	-0.0241168709278338
MLLT3	-0.106042135033532	0.106612135033532	4300	MLLT3	MLLT3	4300	-0.106042135033532	0.106612135033532	0.212654270067064
WIBG	0.16384331394964	0.25636668605036	84305	WIBG	WIBG	84305	0.16384331394964	0.25636668605036	0.092523372100719
KLHL5	-0.0384369443264937	-0.253040055673506	51088	KLHL5	KLHL5	51088	-0.0384369443264937	-0.253040055673506	-0.214603111347012
RPL29	-0.335908656277507	-0.216451343722493	6159	RPL29	RPL29	6159	-0.335908656277507	-0.216451343722493	0.119457312555014
ANKRD11	0.0457558162131318	0.0526231837868682	29123	ANKRD11	ANKRD11	29123	0.0457558162131318	0.0526231837868682	0.00686736757373647
