id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SCN4A	3	0.7007	0.6848	0.9974	14871	0	0	0.67172	0.62963	0.962504	14218	0	0
CREB3L3	3	0.70078	0.6848	0.9974	14872	0	0	0.28665	0.2663	0.894252	6302	1	0.36802
FAM46C	2	0.70082	0.69815	0.999224	14873	0	0	0.33438	0.29702	0.894252	7170	0	0
STAC2	3	0.7011	0.6848	0.9974	14874	0	0	0.85387	0.85121	1.0	18076	0	0
RPS6	3	0.70114	0.6848	0.9974	14875	0	0	0.17735	0.1959	0.894252	4371	1	0.39327
ASXL3	3	0.7012	0.6848	0.9974	14876	0	0	0.26615	0.25122	0.894252	5923	1	0.57174
hsa-mir-215	4	0.70121	0.69019	0.99835	14877	0	0	0.58206	0.54293	0.952723	12285	0	0
GCK	3	0.70129	0.6848	0.9974	14878	0	0	0.75138	0.73678	1.0	15860	0	0
hsa-mir-4642	4	0.70134	0.69019	0.99835	14879	0	0	0.50069	0.45893	0.94345	10564	1	0.29238
PTPN6	3	0.70139	0.6848	0.9974	14880	0	0	0.84821	0.84352	1.0	17949	0	0
hsa-mir-1184-3	3	0.7015	0.6848	0.9974	14881	0	0	0.62487	0.58647	0.952723	13210	0	0
HS6ST2	3	0.70152	0.6848	0.9974	14882	0	0	0.63075	0.59143	0.952723	13359	0	0
SMS	3	0.70154	0.6848	0.9974	14883	0	0	0.71561	0.69564	0.997997	15129	0	0
RANBP17	3	0.70158	0.6848	0.9974	14884	0	0	0.4567	0.4109	0.924439	9633	0	0
CATSPER1	3	0.70163	0.6848	0.9974	14885	0	0	0.30381	0.27912	0.894252	6616	1	0.30855
TSPAN11	3	0.70165	0.6848	0.9974	14886	0	0	0.53011	0.48863	0.945641	11204	0	0
OR10J3	3	0.70171	0.6848	0.9974	14887	0	0	0.50821	0.47327	0.945641	10718	0	0
OR7E24	3	0.70173	0.6848	0.9974	14888	0	0	0.75291	0.73918	1.0	15899	0	0
UBE2D4	3	0.70184	0.6862	0.9974	14889	0	0	0.92622	0.92889	1.0	19664	0	0
GTF2I	3	0.7019	0.6862	0.9974	14890	0	0	0.42093	0.38778	0.924439	8856	1	0.36905
FAM205A	3	0.70194	0.6862	0.9974	14891	0	0	0.5656	0.52768	0.945641	11943	0	0
VAPB	3	0.702	0.6862	0.9974	14892	0	0	0.099733	0.12965	0.889946	3105	1	0.41438
PRPF18	3	0.70205	0.6862	0.9974	14893	0	0	0.87608	0.87845	1.0	18570	0	0
NonTargetingControlGuideForHuman_0493	1	0.70206	0.72915	1.0	14894	0	0	0.29794	0.27085	0.894252	6512	0	0
HIST2H2AA3	3	0.70207	0.6862	0.9974	14895	0	0	0.083219	0.11681	0.871657	2820	1	0.24963
CFC1	3	0.70209	0.6862	0.9974	14896	0	0	0.17921	0.1959	0.894252	4402	1	0.4876
ABCA10	3	0.70211	0.6862	0.9974	14897	0	0	0.51439	0.47519	0.945641	10850	0	0
FLT3	3	0.70213	0.6862	0.9974	14898	0	0	0.80447	0.80048	1.0	16986	0	0
FBXL3	3	0.70215	0.6862	0.9974	14899	0	0	0.30595	0.28124	0.894252	6653	1	0.30082
CENPK	3	0.70219	0.6862	0.9974	14900	0	0	0.074327	0.11277	0.871657	2636	1	0.53514
OR5B21	3	0.70226	0.6862	0.9974	14901	0	0	0.3853	0.33877	0.901558	8140	1	0.37684
CDC42BPB	3	0.70228	0.6862	0.9974	14902	0	0	0.47935	0.44366	0.932547	10117	0	0
SLC52A2	3	0.70234	0.6862	0.9974	14903	0	0	0.40328	0.36225	0.924439	8503	1	0.27516
TMEM11	3	0.70238	0.6862	0.9974	14904	0	0	0.47947	0.44366	0.932547	10120	0	0
TBC1D8	3	0.70249	0.6862	0.9974	14905	0	0	0.73956	0.72554	1.0	15625	0	0
NCCRP1	3	0.70264	0.6862	0.9974	14906	0	0	0.18762	0.19802	0.894252	4550	1	0.36843
NAGA	3	0.70266	0.6862	0.9974	14907	0	0	0.040388	0.053421	0.736447	1549	2	0.62657
FAM72B	2	0.70273	0.69925	0.999224	14908	0	0	0.3371	0.30037	0.894252	7214	0	0
NOL6	3	0.70274	0.6862	0.9974	14909	0	0	0.51521	0.47711	0.945641	10873	0	0
KLK9	3	0.70278	0.6862	0.9974	14910	0	0	0.81305	0.81041	1.0	17185	0	0
CCDC117	3	0.7028	0.6862	0.9974	14911	0	0	0.35139	0.30904	0.896789	7486	1	0.34623
PGLS	3	0.70283	0.6862	0.9974	14912	0	0	0.18664	0.19802	0.894252	4531	1	0.39981
CLEC4A	3	0.70289	0.6862	0.9974	14913	0	0	0.73182	0.71406	0.999836	15451	0	0
SLITRK2	3	0.70291	0.6862	0.9974	14914	0	0	0.10057	0.12965	0.889946	3120	1	1.2653
ZNF8	3	0.70297	0.6862	0.9974	14915	0	0	0.77824	0.76485	1.0	16426	0	0
MED31	3	0.70299	0.6862	0.9974	14916	0	0	0.87843	0.88204	1.0	18625	0	0
SDCBP2	3	0.70306	0.6862	0.9974	14917	0	0	0.82736	0.82666	1.0	17488	0	0
ATP6V0D2	3	0.70308	0.6862	0.9974	14918	0	0	0.34668	0.30477	0.894975	7399	1	0.2924
CDK19	3	0.7031	0.6862	0.9974	14919	0	0	0.56145	0.52397	0.945641	11867	0	0
LYPD6B	3	0.70316	0.68757	0.9974	14920	0	0	0.18721	0.19802	0.894252	4544	1	0.56784
hsa-mir-619	2	0.70318	0.69925	0.999224	14921	0	0	0.60398	0.58929	0.952723	12762	0	0
PCDHA4	1	0.70318	0.73311	1.0	14922	0	0	0.29682	0.26689	0.894252	6490	0	0
CREB3	3	0.7032	0.68757	0.9974	14923	0	0	0.89685	0.90072	1.0	19029	0	0
NonTargetingControlGuideForHuman_0366	1	0.70321	0.73311	1.0	14924	0	0	0.29679	0.26689	0.894252	6488	0	0
RPS29	3	0.70329	0.68757	0.9974	14925	0	0	0.015004	0.019573	0.604731	691	1	0.97366
C16orf52	3	0.70331	0.68757	0.9974	14926	0	0	0.52057	0.48287	0.945641	10997	0	0
SLC23A1	3	0.70333	0.68757	0.9974	14927	0	0	0.015199	0.019903	0.604731	698	2	0.67877
RIC3	3	0.70339	0.68757	0.9974	14928	0	0	0.51012	0.47519	0.945641	10758	0	0
C18orf25	3	0.70346	0.68757	0.9974	14929	0	0	0.67468	0.63424	0.962771	14280	0	0
TAF9B	3	0.70348	0.68757	0.9974	14930	0	0	0.33955	0.30048	0.894252	7257	1	0.38224
POU2AF1	3	0.70352	0.68757	0.9974	14931	0	0	0.46386	0.42338	0.932547	9781	0	0
XCL1	3	0.70356	0.68757	0.9974	14932	0	0	0.51547	0.47711	0.945641	10882	0	0
hsa-mir-4780	4	0.7036	0.69344	0.999012	14933	0	0	0.2244	0.26151	0.894252	5191	1	0.36232
MLL	3	0.7036	0.68757	0.9974	14934	0	0	0.49782	0.45166	0.932547	10501	0	0
MEOX1	3	0.70364	0.68757	0.9974	14935	0	0	0.75094	0.73678	1.0	15853	0	0
ABHD16A	3	0.70371	0.68757	0.9974	14936	0	0	0.18565	0.19802	0.894252	4518	1	0.51399
TUBB4B	3	0.70377	0.68757	0.9974	14937	0	0	0.32371	0.2919	0.894252	6970	1	0.78369
MSANTD4	3	0.70385	0.68757	0.9974	14938	0	0	0.75391	0.73918	1.0	15923	0	0
ASF1A	3	0.70387	0.68757	0.9974	14939	0	0	0.17531	0.19375	0.894252	4331	1	0.39443
TEX30	3	0.70392	0.68757	0.9974	14940	0	0	0.39683	0.35146	0.91074	8359	1	0.51039
ADH7	3	0.70398	0.68757	0.9974	14941	0	0	0.67537	0.63424	0.962771	14293	0	0
hsa-mir-6769a	4	0.704	0.69344	0.999012	14942	0	0	0.10393	0.14471	0.894252	3173	2	0.39401
COL9A1	3	0.70402	0.68757	0.9974	14943	0	0	0.49141	0.44964	0.932547	10363	0	0
ZKSCAN4	3	0.70406	0.68757	0.9974	14944	0	0	0.64726	0.60125	0.953645	13727	0	0
PDK1	3	0.70413	0.68757	0.9974	14945	0	0	0.69915	0.66657	0.976195	14802	0	0
TFDP1	3	0.70415	0.68757	0.9974	14946	0	0	0.40838	0.37286	0.924439	8609	1	0.30956
NonTargetingControlGuideForHuman_0577	1	0.70415	0.73413	1.0	14947	0	0	0.29585	0.26587	0.894252	6473	0	0
NonTargetingControlGuideForHuman_0454	1	0.7043	0.73413	1.0	14948	0	0	0.2957	0.26587	0.894252	6469	0	0
NonTargetingControlGuideForHuman_0919	1	0.70433	0.73413	1.0	14949	0	0	0.29567	0.26587	0.894252	6467	0	0
ZDHHC9	3	0.70436	0.68757	0.9974	14950	0	0	0.74582	0.73177	1.0	15756	0	0
TAF1L	3	0.70438	0.68757	0.9974	14951	0	0	0.36272	0.32178	0.901558	7691	1	0.20289
C15orf60	3	0.70444	0.68757	0.9974	14952	0	0	0.058342	0.08977	0.853894	2144	2	0.75803
CCDC97	3	0.70446	0.68757	0.9974	14953	0	0	0.25913	0.24484	0.894252	5789	1	0.38314
PSENEN	3	0.70455	0.68757	0.9974	14954	0	0	0.83044	0.83026	1.0	17560	0	0
NonTargetingControlGuideForHuman_0400	1	0.70458	0.73413	1.0	14955	0	0	0.29542	0.26587	0.894252	6462	0	0
EDN3	3	0.70459	0.68757	0.9974	14956	0	0	0.94597	0.94989	1.0	20097	0	0
ATP5G1	3	0.70463	0.68757	0.9974	14957	0	0	0.26703	0.25122	0.894252	5934	1	0.25082
MPLKIP	3	0.70467	0.68757	0.9974	14958	0	0	0.2376	0.2299	0.894252	5408	1	0.44862
NRGN	3	0.70473	0.68757	0.9974	14959	0	0	0.078669	0.11468	0.871657	2747	1	0.80954
CCDC28B	3	0.70478	0.68757	0.9974	14960	0	0	0.48151	0.44366	0.932547	10165	0	0
TMEM68	3	0.70484	0.68757	0.9974	14961	0	0	0.34867	0.30477	0.894975	7436	1	0.45017
ZFAND2B	3	0.70486	0.68757	0.9974	14962	0	0	0.62951	0.59143	0.952723	13328	0	0
ISG15	3	0.70494	0.68757	0.9974	14963	0	0	0.55562	0.52397	0.945641	11733	0	0
RBPMS2	3	0.70503	0.68757	0.9974	14964	0	0	0.1226	0.14892	0.894252	3468	1	0.659
RESP18	3	0.70507	0.68757	0.9974	14965	0	0	0.51657	0.47711	0.945641	10910	0	0
SH3PXD2B	3	0.70521	0.68892	0.9974	14966	0	0	0.050728	0.074308	0.827035	1879	1	0.60301
VPS53	3	0.70524	0.68892	0.9974	14967	0	0	0.009105	0.014253	0.590712	483	2	0.54463
LIF	3	0.70528	0.68892	0.9974	14968	0	0	0.032471	0.045455	0.736447	1276	2	0.54864
PHTF1	3	0.70532	0.68892	0.9974	14969	0	0	0.73615	0.7192	1.0	15556	0	0
ZFP112	3	0.70534	0.68892	0.9974	14970	0	0	0.22165	0.2172	0.894252	5139	1	0.63886
C8A	3	0.70536	0.68892	0.9974	14971	0	0	0.71177	0.69157	0.996522	15056	0	0
CYP19A1	3	0.70538	0.68892	0.9974	14972	0	0	0.71344	0.69291	0.996522	15083	0	0
LEFTY1	3	0.7054	0.68892	0.9974	14973	0	0	0.55223	0.51848	0.945641	11668	0	0
MLST8	3	0.70549	0.68892	0.9974	14974	0	0	0.49396	0.45166	0.932547	10416	0	0
GPR84	3	0.70555	0.68892	0.9974	14975	0	0	0.23921	0.23201	0.894252	5441	1	0.28832
INO80D	3	0.70557	0.68892	0.9974	14976	0	0	0.63126	0.59143	0.952723	13373	0	0
KIAA0100	3	0.70567	0.68892	0.9974	14977	0	0	0.16217	0.18737	0.894252	4115	1	0.55595
SPON1	3	0.70578	0.68892	0.9974	14978	0	0	0.89076	0.89692	1.0	18907	0	0
TCF25	3	0.7058	0.68892	0.9974	14979	0	0	0.75659	0.74168	1.0	15977	0	0
IDNK	3	0.70588	0.68892	0.9974	14980	0	0	0.042385	0.055778	0.743008	1619	2	0.56026
hsa-mir-3689e	2	0.70591	0.70147	0.999224	14981	0	0	0.57368	0.55581	0.952723	12108	0	0
NonTargetingControlGuideForHuman_0833	1	0.70592	0.73611	1.0	14982	0	0	0.29408	0.26389	0.894252	6442	0	0
IL26	3	0.70593	0.68892	0.9974	14983	0	0	0.58175	0.53487	0.945641	12280	0	0
TRAT1	3	0.70595	0.68892	0.9974	14984	0	0	0.77887	0.76713	1.0	16445	0	0
FIBP	3	0.70601	0.68892	0.9974	14985	0	0	0.03832	0.05198	0.736447	1475	1	0.83115
PCDH10	3	0.70605	0.68892	0.9974	14986	0	0	0.33308	0.29622	0.894252	7150	1	0.48417
TCF7L1	3	0.70609	0.68892	0.9974	14987	0	0	0.060677	0.090305	0.853894	2210	1	0.54488
CRTC2	3	0.70611	0.68892	0.9974	14988	0	0	0.57929	0.53306	0.945641	12228	0	0
hsa-mir-588	4	0.70617	0.69344	0.999012	14989	0	0	0.36985	0.3482	0.91074	7827	1	0.36291
HS3ST1	3	0.7062	0.68892	0.9974	14990	0	0	0.77849	0.76713	1.0	16435	0	0
ACSBG1	3	0.70622	0.68892	0.9974	14991	0	0	0.81896	0.8153	1.0	17300	0	0
PGBD3	3	0.70624	0.68892	0.9974	14992	0	0	0.2465	0.23635	0.894252	5569	1	0.30786
PABPC3	3	0.70626	0.68892	0.9974	14993	0	0	0.60264	0.56465	0.952723	12723	0	0
PHC2	3	0.7063	0.68892	0.9974	14994	0	0	0.094133	0.12745	0.885234	3008	1	0.50292
LCE5A	3	0.70632	0.68892	0.9974	14995	0	0	0.59134	0.55261	0.952723	12476	0	0
NAPEPLD	3	0.70634	0.68892	0.9974	14996	0	0	0.82166	0.81816	1.0	17366	0	0
KMT2C	3	0.7064	0.68892	0.9974	14997	0	0	0.49156	0.44964	0.932547	10367	0	0
SCFD2	3	0.70647	0.68892	0.9974	14998	0	0	0.94743	0.95073	1.0	20135	0	0
PIK3C2A	3	0.70651	0.68892	0.9974	14999	0	0	0.86783	0.86649	1.0	18390	0	0
PAXIP1	3	0.70653	0.68892	0.9974	15000	0	0	0.90202	0.90448	1.0	19135	0	0
CD3EAP	3	0.70655	0.68892	0.9974	15001	0	0	0.70948	0.68477	0.990857	15004	0	0
AKNA	3	0.70657	0.68892	0.9974	15002	0	0	0.015359	0.019903	0.604731	701	2	0.44389
SS18	3	0.70661	0.68892	0.9974	15003	0	0	0.53452	0.49432	0.945641	11293	0	0
CHIA	3	0.70663	0.68892	0.9974	15004	0	0	0.13156	0.15754	0.894252	3628	1	0.68213
CNTD2	3	0.7067	0.68892	0.9974	15005	0	0	0.37914	0.33661	0.901558	8015	1	0.50203
CDK7	3	0.70676	0.68892	0.9974	15006	0	0	0.56898	0.52947	0.945641	12015	0	0
PIK3R5	3	0.70682	0.68892	0.9974	15007	0	0	0.02418	0.03273	0.714023	983	1	0.72662
NonTargetingControlGuideForHuman_0278	1	0.70692	0.73611	1.0	15008	0	0	0.29308	0.26389	0.894252	6424	0	0
FOXD4L4	1	0.70694	0.73611	1.0	15009	0	0	0.29306	0.26389	0.894252	6423	0	0
GAB1	3	0.70711	0.68892	0.9974	15010	0	0	0.6458	0.60125	0.953645	13692	0	0
FAM229B	3	0.70715	0.68892	0.9974	15011	0	0	0.76616	0.75107	1.0	16179	0	0
hsa-mir-7113	4	0.70717	0.69669	0.999224	15012	0	0	0.73503	0.69674	0.998176	15532	0	0
PARP6	3	0.7072	0.68892	0.9974	15013	0	0	0.46002	0.41302	0.927471	9706	0	0
TLX1	3	0.70722	0.68892	0.9974	15014	0	0	0.33395	0.29622	0.894252	7163	1	0.24146
EIF4E3	3	0.70724	0.68892	0.9974	15015	0	0	0.22413	0.2172	0.894252	5185	1	0.43585
FAM189B	3	0.70726	0.68892	0.9974	15016	0	0	0.24892	0.23843	0.894252	5610	1	0.29732
NonTargetingControlGuideForHuman_0725	1	0.7073	0.73611	1.0	15017	0	0	0.2927	0.26389	0.894252	6419	0	0
LCE2D	3	0.70732	0.68892	0.9974	15018	0	0	0.8706	0.87031	1.0	18458	0	0
EPHX2	3	0.70734	0.68892	0.9974	15019	0	0	0.82277	0.82104	1.0	17388	0	0
NonTargetingControlGuideForHuman_0969	1	0.70736	0.73611	1.0	15020	0	0	0.29264	0.26389	0.894252	6418	0	0
LGALS9	3	0.70738	0.68892	0.9974	15021	0	0	0.94425	0.94742	1.0	20045	0	0
OR4C13	3	0.70743	0.68892	0.9974	15022	0	0	0.53681	0.50004	0.945641	11339	0	0
NonTargetingControlGuideForHuman_0005	1	0.70746	0.73611	1.0	15023	0	0	0.29254	0.26389	0.894252	6415	0	0
NPAS1	3	0.70749	0.68892	0.9974	15024	0	0	0.32483	0.2919	0.894252	6988	1	0.45133
ESD	3	0.70753	0.68892	0.9974	15025	0	0	0.84582	0.84095	1.0	17897	0	0
RAP1GAP	3	0.70755	0.68892	0.9974	15026	0	0	0.65861	0.6156	0.95658	13966	0	0
C6orf99	3	0.70763	0.68892	0.9974	15027	0	0	0.05823	0.08977	0.853894	2141	1	0.74574
NUDT5	3	0.70767	0.68892	0.9974	15028	0	0	0.78722	0.78047	1.0	16629	0	0
CABP7	3	0.7077	0.68892	0.9974	15029	0	0	0.62978	0.59143	0.952723	13336	0	0
FITM1	3	0.70778	0.68892	0.9974	15030	0	0	0.0084481	0.013429	0.590712	456	1	0.7814
B4GALT4	3	0.70782	0.68892	0.9974	15031	0	0	0.064474	0.098083	0.870101	2345	1	0.39948
OR5M9	3	0.70792	0.68892	0.9974	15032	0	0	0.78382	0.77499	1.0	16557	0	0
ESR1	3	0.70799	0.69031	0.99835	15033	0	0	0.0041241	0.0087783	0.590712	280	2	1.1593
EPHA4	3	0.70807	0.69031	0.99835	15034	0	0	0.7921	0.78799	1.0	16738	0	0
LHPP	3	0.70813	0.69031	0.99835	15035	0	0	0.75248	0.73918	1.0	15889	0	0
hsa-mir-767	4	0.70815	0.69993	0.999224	15036	0	0	0.91501	0.91277	1.0	19406	0	0
NonTargetingControlGuideForHuman_0137	1	0.70815	0.73712	1.0	15037	0	0	0.29185	0.26288	0.894252	6403	0	0
PRKCD	3	0.70817	0.69031	0.99835	15038	0	0	0.7178	0.70094	0.998736	15174	0	0
RHOXF2	3	0.70819	0.69031	0.99835	15039	0	0	0.56671	0.52768	0.945641	11969	0	0
KCNIP3	3	0.70824	0.69031	0.99835	15040	0	0	0.17162	0.1916	0.894252	4268	1	0.3522
TBC1D2	3	0.70826	0.69031	0.99835	15041	0	0	0.82322	0.82104	1.0	17395	0	0
DPF2	3	0.7083	0.69031	0.99835	15042	0	0	0.18334	0.19802	0.894252	4468	1	0.56228
DKKL1	3	0.70834	0.69167	0.999012	15043	0	0	0.5065	0.46548	0.945641	10674	0	0
hsa-mir-935	4	0.70837	0.70155	0.999224	15044	0	0	0.26403	0.27594	0.894252	5887	1	1.0536
NonTargetingControlGuideForHuman_0047	1	0.70837	0.73712	1.0	15045	0	0	0.29163	0.26288	0.894252	6397	0	0
NDUFA4L2	2	0.70842	0.70471	0.999224	15046	0	0	0.58253	0.5662	0.952723	12300	0	0
NUDT12	3	0.70848	0.69302	0.999012	15047	0	0	0.0069631	0.011939	0.590712	406	2	0.52295
UGT1A1	3	0.70853	0.69302	0.999012	15048	0	0	0.078803	0.11468	0.871657	2750	1	0.86543
AEBP1	3	0.70857	0.69302	0.999012	15049	0	0	0.67985	0.63876	0.965028	14389	0	0
C3	3	0.70859	0.69302	0.999012	15050	0	0	0.56409	0.5258	0.945641	11913	0	0
hsa-mir-3173	4	0.7086	0.70155	0.999224	15051	0	0	0.95926	0.95993	1.0	20386	0	0
C8orf31	3	0.70861	0.69302	0.999012	15052	0	0	0.3095	0.28338	0.894252	6709	1	0.29395
NDST3	3	0.70865	0.69302	0.999012	15053	0	0	0.72325	0.70757	0.998736	15287	0	0
NonTargetingControlGuideForHuman_0062	1	0.70869	0.73712	1.0	15054	0	0	0.29131	0.26288	0.894252	6389	0	0
NonTargetingControlGuideForHuman_0525	1	0.7087	0.73712	1.0	15055	0	0	0.2913	0.26288	0.894252	6388	0	0
HPS3	3	0.70878	0.69302	0.999012	15056	0	0	0.46208	0.41931	0.932547	9752	0	0
CFC1B	2	0.70882	0.70471	0.999224	15057	0	0	0.45689	0.4256	0.932547	9636	0	0
ZNF787	3	0.70886	0.69302	0.999012	15058	0	0	0.8341	0.83479	1.0	17644	0	0
BMPER	3	0.70888	0.69302	0.999012	15059	0	0	0.69301	0.65497	0.969722	14664	0	0
TMEM115	3	0.70894	0.69302	0.999012	15060	0	0	0.06646	0.1015	0.871657	2401	1	0.52493
NonTargetingControlGuideForHuman_0133	1	0.709	0.73712	1.0	15061	0	0	0.291	0.26288	0.894252	6384	0	0
BCAP29	3	0.70902	0.69302	0.999012	15062	0	0	0.83467	0.8348	1.0	17663	0	0
UBE2E2	3	0.70913	0.69302	0.999012	15063	0	0	0.67039	0.62809	0.962504	14198	0	0
NonTargetingControlGuideForHuman_0905	1	0.70916	0.73712	1.0	15064	0	0	0.29084	0.26288	0.894252	6380	0	0
C2orf70	3	0.70919	0.69302	0.999012	15065	0	0	0.19895	0.20231	0.894252	4751	1	0.43417
FCGR3B	3	0.70923	0.69302	0.999012	15066	0	0	0.025134	0.038952	0.736447	1017	2	0.42331
SAPCD2	3	0.70927	0.69302	0.999012	15067	0	0	0.24986	0.23843	0.894252	5623	1	0.49992
NRDE2	3	0.70933	0.69302	0.999012	15068	0	0	0.60896	0.5715	0.952723	12868	0	0
MRPL32	3	0.7094	0.69302	0.999012	15069	0	0	0.22209	0.2172	0.894252	5150	1	0.43173
NDUFB5	3	0.70942	0.69302	0.999012	15070	0	0	0.012385	0.018649	0.604731	594	1	0.76582
SIRPA	3	0.70948	0.69302	0.999012	15071	0	0	0.63696	0.59143	0.952723	13498	0	0
LHFPL3	3	0.7095	0.69302	0.999012	15072	0	0	0.68947	0.6492	0.966502	14585	0	0
CMC2	3	0.70952	0.69302	0.999012	15073	0	0	0.86301	0.8634	1.0	18278	0	0
CCDC147	3	0.7096	0.69302	0.999012	15074	0	0	0.61389	0.5815	0.952723	12970	0	0
FAM198A	3	0.70973	0.69437	0.999012	15075	0	0	0.13203	0.15754	0.894252	3639	1	0.46151
TMSB15B	3	0.70977	0.69437	0.999012	15076	0	0	0.91613	0.91868	1.0	19438	0	0
BMP8B	3	0.70983	0.69437	0.999012	15077	0	0	0.016204	0.022718	0.673261	728	2	0.45688
UBQLN3	3	0.70985	0.69437	0.999012	15078	0	0	0.31564	0.28552	0.894252	6833	1	0.26843
GALM	3	0.70989	0.69437	0.999012	15079	0	0	0.66676	0.62185	0.959149	14122	0	0
hsa-mir-4284	4	0.70992	0.70155	0.999224	15080	0	0	0.037686	0.058165	0.754066	1452	2	0.77858
DKK3	3	0.70996	0.69437	0.999012	15081	0	0	0.20581	0.20654	0.894252	4869	1	0.56919
PAX5	3	0.71002	0.69437	0.999012	15082	0	0	0.30447	0.27912	0.894252	6627	1	0.34613
RNF183	3	0.71004	0.69437	0.999012	15083	0	0	0.00073139	0.0010642	0.34931	67	1	2.0338
CEL	3	0.71006	0.69437	0.999012	15084	0	0	0.37069	0.33239	0.901558	7848	1	0.18949
MPO	3	0.71012	0.69437	0.999012	15085	0	0	0.018131	0.026639	0.701208	786	1	1.0592
COX5A	3	0.71014	0.69437	0.999012	15086	0	0	0.78523	0.77609	1.0	16588	0	0
hsa-mir-4699	4	0.71016	0.70311	0.999224	15087	0	0	0.59438	0.54949	0.952723	12550	0	0
hsa-mir-6506	3	0.71018	0.69437	0.999012	15088	0	0	0.78377	0.77499	1.0	16555	0	0
ARF3	3	0.71031	0.69437	0.999012	15089	0	0	0.039874	0.052941	0.736447	1530	2	0.28143
GNG5	3	0.71033	0.69437	0.999012	15090	0	0	0.44492	0.40252	0.924439	9404	0	0
ZNF862	3	0.71037	0.69437	0.999012	15091	0	0	0.43633	0.39834	0.924439	9207	0	0
RTN1	3	0.71039	0.69437	0.999012	15092	0	0	0.58847	0.54384	0.952723	12422	0	0
NOC4L	3	0.71047	0.69437	0.999012	15093	0	0	0.39646	0.35146	0.91074	8349	1	0.31036
SMAGP	2	0.71049	0.70578	0.999224	15094	0	0	0.080423	0.085628	0.853894	2782	1	0.73402
hsa-mir-5787	4	0.71049	0.70311	0.999224	15095	0	0	0.25216	0.27115	0.894252	5670	1	0.77768
EEF1B2	3	0.71051	0.69437	0.999012	15096	0	0	0.37418	0.33451	0.901558	7919	1	0.30669
FAM160A2	3	0.71053	0.69437	0.999012	15097	0	0	0.28608	0.2663	0.894252	6292	1	0.4745
CHD2	3	0.71056	0.69437	0.999012	15098	0	0	0.37487	0.33451	0.901558	7931	1	0.46433
CPSF1	3	0.7106	0.69437	0.999012	15099	0	0	0.42535	0.38986	0.924439	8968	1	0.3688
STK38L	3	0.71062	0.69437	0.999012	15100	0	0	0.25414	0.23843	0.894252	5709	1	0.36995
TAF2	3	0.71078	0.69437	0.999012	15101	0	0	0.018291	0.026639	0.701208	791	2	0.45982
CDHR5	3	0.71084	0.69437	0.999012	15102	0	0	0.79864	0.79432	1.0	16880	0	0
CASC1	3	0.71091	0.69437	0.999012	15103	0	0	0.090638	0.1253	0.885234	2952	1	0.6901
IMPG2	3	0.71103	0.69437	0.999012	15104	0	0	0.65326	0.60923	0.95658	13849	0	0
hsa-mir-4309	4	0.71103	0.70311	0.999224	15105	0	0	0.37185	0.35057	0.91074	7867	1	0.42214
SSX1	3	0.71107	0.69437	0.999012	15106	0	0	0.1623	0.18737	0.894252	4117	1	0.69098
TMEM230	3	0.71109	0.69437	0.999012	15107	0	0	0.87224	0.87181	1.0	18487	0	0
LINS	3	0.71122	0.69437	0.999012	15108	0	0	0.015727	0.019904	0.604731	710	2	0.60873
PLBD2	3	0.71126	0.69437	0.999012	15109	0	0	0.66496	0.61878	0.95658	14088	0	0
NonTargetingControlGuideForHuman_0170	1	0.71128	0.73908	1.0	15110	0	0	0.28872	0.26092	0.894252	6345	0	0
NUDCD2	3	0.71132	0.69437	0.999012	15111	0	0	0.70728	0.67923	0.985481	14969	0	0
AP1S3	3	0.71134	0.69437	0.999012	15112	0	0	0.77523	0.76034	1.0	16373	0	0
FAM151A	3	0.71148	0.69437	0.999012	15113	0	0	0.40748	0.37076	0.924439	8590	1	0.34426
ZNF552	3	0.71157	0.69437	0.999012	15114	0	0	0.3429	0.30048	0.894252	7327	1	0.62392
NonTargetingControlGuideForHuman_0437	1	0.7116	0.74007	1.0	15115	0	0	0.2884	0.25993	0.894252	6337	0	0
MCIDAS	3	0.71161	0.69437	0.999012	15116	0	0	0.71268	0.69291	0.996522	15067	0	0
TBKBP1	3	0.71167	0.69437	0.999012	15117	0	0	0.26122	0.24701	0.894252	5827	1	0.42958
CSTA	3	0.71171	0.69437	0.999012	15118	0	0	0.32436	0.2919	0.894252	6980	1	1.0844
ZNF256	3	0.71177	0.69437	0.999012	15119	0	0	0.61996	0.58647	0.952723	13103	0	0
MKKS	3	0.71187	0.69437	0.999012	15120	0	0	0.8401	0.83922	1.0	17778	0	0
LRRC26	3	0.71196	0.69437	0.999012	15121	0	0	0.25902	0.24484	0.894252	5787	1	0.40908
hsa-mir-320a	3	0.71198	0.69437	0.999012	15122	0	0	0.85786	0.85616	1.0	18167	0	0
MRPS18B	3	0.71208	0.69437	0.999012	15123	0	0	0.29853	0.2749	0.894252	6520	1	0.39641
SPATA31D1	3	0.71216	0.69437	0.999012	15124	0	0	0.60415	0.56636	0.952723	12766	0	0
PAPLN	3	0.71227	0.69437	0.999012	15125	0	0	0.40401	0.36442	0.924439	8519	1	0.26214
H2AFB1	3	0.71229	0.69437	0.999012	15126	0	0	0.62307	0.58647	0.952723	13167	0	0
ATF7	3	0.71231	0.69437	0.999012	15127	0	0	0.25188	0.23843	0.894252	5664	1	0.39491
